Pesel;Bool
56806140310;0
68920445820;1
68405228409;0
32310867996;1
93986371206;0
69510619410;1
90601154691;0
48480337467;1
83687043744;0
20291973801;1
22901301978;0
62011689942;1
89240616912;0
12431762174;1
41317762214;0
87080913008;1
03008971880;0
74281165233;1
34176252138;0
87492848594;1
24948957848;0
88920384471;1
42981703488;0
43433059317;1
40739353134;0
31441370179;1
93714374101;0
21220323041;1
32132040212;0
91850368929;1
68991892035;0
80522513404;1
54340812052;0
21461853754;1
71126543548;0
57121849555;1
85294517155;0
05021530130;1
25001030135;0
17851077080;1
10801578077;0
73312385408;1
24037838513;0
01232958567;1
55397021286;0
99250792003;1
09759902203;0
56040846562;1
05666042584;0
33030833375;1
30373380335;0
11222742975;1
49127221275;0
81882787764;1
87867742818;0
93321018874;1
10478398123;0
45291706949;1
47695491092;0
02870767023;1
02602073787;0
87490525466;1
96446587205;0
39011618355;1
15816901335;0
51522708851;1
12528155780;0
51282242200;1
28122022405;0
05122476270;1
52176042270;0
04900664269;1
64296940060;0
21010642064;1
40020461126;0
98460522367;1
64260759832;0
79242941673;1
22713947649;0
81862067088;1
87088260168;0
16320942368;1
49623162308;0
51880154529;1
45158925801;0
75810990355;1
59091578053;0
37421467613;1
73462176341;0
98041022350;1
20520890314;0
93031353706;1
03695337103;0
05882651416;1
58665810241;0
54210249975;1
79454529201;0
70840948523;1
40902547388;0
05441313175;1
55370131414;0
37112799966;1
91912377669;0
71461478431;1
17613744814;0
75042060886;1
58048627600;0
57832839607;1
93208567738;0
53101612555;1
51156155023;0
28811080446;1
24181046880;0
71051930709;1
03015979710;0
43211486551;1
53184264511;0
00461318795;1
68401975301;0
19322220155;1
19315225022;0
89281252054;1
29128520854;0
88071913416;1
04319671881;0
33501330941;1
35049131330;0
33082960210;1
10302230896;0
35222527853;1
23558227253;0
78421876241;1
24812148677;0
96431041789;1
87490491316;0
77042137038;1
01733084772;0
40812415357;1
01857354241;0
04451246389;1
64230584491;0
56441277967;1
74695147267;0
21810125985;1
11028821595;0
77030860863;1
08368700376;0
17101527442;1
71414205712;0
38292799001;1
98720129309;0
83033135875;1
35383015738;0
28081405073;1
10038042587;0
19080810696;1
00110696898;0
93902102280;1
28901302920;0
53461487200;1
83465407201;0
97012380059;1
83590102970;0
07252461197;1
67024119572;0
16832611095;1
10136825619;0
16490889988;1
98189689408;0
45310951772;1
05973715421;0
00110124506;1
16102004105;0
17872734832;1
28438717723;0
62320153400;1
20002516433;0
51512569626;1
96265611552;0
96900124441;1
94110960244;0
09440721432;1
40207214934;0
82222505828;1
22588582022;0
71012115998;1
92518119107;0
65240304479;1
47045340926;0
55492014105;1
55101549240;0
64831874344;1
34846418347;0
33220235202;1
23053222302;0
88080384494;1
84843088904;0
70493050723;1
00403779235;0
42060676197;1
09421666770;0
84422752145;1
54214422758;0
29251477953;1
49927552731;0
09062435436;1
46963530240;0
38310966895;1
09156893638;0
75081303108;1
00351107388;0
70101317723;1
03107127317;0
29460478983;1
92976408438;0
47891764954;1
75746494819;0
97221792210;1
02722291917;0
55872352724;1
22572755843;0
96290244541;1
25144902946;0
84872339442;1
87343924824;0
00462319887;1
93080178264;0
88280563282;1
22802886538;0
30270263838;1
06232780338;0
26872282184;1
28122682478;0
05900145662;1
16002554096;0
09491663655;1
69465536019;0
04042325873;1
87534302042;0
62010736263;1
76123260063;0
61911376358;1
18157133669;0
70292754769;1
76227059497;0
78112126185;1
82121578611;0
15472067556;1
27745160565;0
18012956015;1
01595108621;0
26121960197;1
97069121126;0
98253007118;1
12573810809;0
41500196268;1
01661902845;0
33302780398;1
73893283300;0
63292273044;1
22743932604;0
75851525569;1
75125589655;0
59292197989;1
19925792998;0
31880897365;1
13860389785;0
67851573741;1
71641358757;0
50292787459;1
52827790594;0
17031244055;1
07234510154;0
75440625953;1
57354260594;0
46082981101;1
64191280018;0
17282859116;1
29128786115;0
46912308560;1
68136450209;0
49030396884;1
34690938804;0
75510416100;1
15050041671;0
41882522990;1
04291859822;0
46452337215;1
53447212563;0
50411357444;1
15444105374;0
63480252556;1
05832562465;0
56912034549;1
49651492035;0
13911156289;1
13915196218;0
31280832531;1
82103512833;0
40851721093;1
32907158041;0
93511833029;1
50913318293;0
95280417695;1
52095189467;0
12872113739;1
23392877111;0
66830826537;1
38286536607;0
07322231064;1
42170062233;0
71891229681;1
29169711828;0
78100320894;1
83102987004;0
60412248801;1
40412818206;0
44811190415;1
11904141854;0
88851970352;1
71588503298;0
33272965876;1
52276638379;0
23310974458;1
51433294078;0
27512482005;1
71058502242;0
72230344942;1
23944230427;0
08092611115;1
01111620895;0
39421106594;1
62159914430;0
94451904057;1
94545007149;0
89870879613;1
80877863199;0
34251612699;1
39146295162;0
45022265756;1
65564522270;0
50812395650;1
25360501985;0
17870629853;1
20158977386;0
11121329235;1
15211392213;0
89452538002;1
54588220930;0
11811581215;1
11112815158;0
78110550843;1
45738101508;0
83441033291;1
39411238340;0
91312905332;1
03135291392;0
19231998480;1
93998081241;0
95911186314;1
18534111969;0
88470750568;1
84067570858;0
67472789620;1
70778426269;0
12121213359;1
91325121321;0
38851989830;1
88339180958;0
48033189934;1
38339440891;0
47262899267;1
89769276224;0
81460357666;1
64638016657;0
62922542332;1
63324295222;0
03212775230;1
32227035701;0
77822479387;1
87273727948;0
53882197922;1
21982372895;0
20020362650;1
50620236200;0
97242010445;1
42502014794;0
91042268673;1
14637298602;0
08460343833;1
34033463808;0
34300160887;1
60008134873;0
24240343798;1
24843302947;0
07820443022;1
40438072022;0
70232750349;1
07323572094;0
81271447053;1
84471173025;0
23022398920;1
22328902390;0
72233150890;1
82917320350;0
29852339748;1
39984223785;0
37271393184;1
23113747983;0
09251065082;1
02605201589;0
19121697453;1
34975116291;0
61510982921;1
25962119180;0
18881589998;1
98188959188;0
29471643037;1
14792730463;0
55900560376;1
76005635905;0
55272460335;1
53553242706;0
53913021596;1
35121635099;0
08521786476;1
15846806277;0
24262366513;1
32432256166;0
06501391432;1
61945012303;0
42861083372;1
73682130248;0
24091742618;1
47112960428;0
58903190641;1
64951008931;0
58452377838;1
54538287873;0
00661841842;1
01146842806;0
28843050394;1
20859044338;0
86500255263;1
03256586052;0
32290292863;1
03238269922;0
05881611637;1
88151673160;0
69911671411;1
11946171961;0
44040435093;1
43494050034;0
67452928067;1
87526264907;0
84822715346;1
71244568382;0
18232911511;1
12131819152;0
70870856384;1
08880736475;0
75242011901;1
09211120574;0
45501890046;1
09648014550;0
71123073310;1
73312103170;0
23290231176;1
60197233122;0
19881600272;1
10961822870;0
69491370405;1
94950430716;0
41081288310;1
18041281308;0
42052009859;1
54092250908;0
69861501453;1
51850136649;0
02830490860;1
00008489236;0
79520376575;1
79553752076;0
36122069801;1
80621019623;0
65072803621;1
02135607682;0
99460492528;1
80969224594;0
07250102320;1
27020205301;0
96061963750;1
53916070669;0
99431682600;1
14690306289;0
51051189709;1
80510951719;0
77090449963;1
77069434099;0
57282936936;1
25667983239;0
52902261595;1
59502612529;0
80031603511;1
33011068150;0
37082765479;1
67539824770;0
55431600365;1
50630165354;0
05242038468;1
02385426408;0
52291510735;1
55532910721;0
17110156192;1
21101116597;0
31502434350;1
35021504343;0
27491421903;1
32144217099;0
07441340267;1
31446470720;0
78271020281;1
88702120271;0
50440700970;1
00404975007;0
05860437948;1
00947568843;0
28912353344;1
21438943532;0
34902253668;1
36425298306;0
38450635778;1
53837075864;0
86851342083;1
30882453816;0
64483116166;1
11164683664;0
36222261978;1
26261227389;0
57812343744;1
42751834374;0
96321064685;1
80616925643;0
67520383336;1
65833762330;0
19270672031;1
30771960221;0
81241275732;1
81132527724;0
81241275732;1
72215428137;0
08282940560;1
52280608490;0
49511560830;1
50361419805;0
10211921913;1
11029392111;0
77041264834;1
70684421374;0
96121191064;1
14119901266;0
97490876714;1
08176947479;0
42482778617;1
86717824724;0
82910398055;1
92918053805;0
49480591040;1
00149944580;0
59410327678;1
02387916475;0
98461014025;1
51089106244;0
10882715723;1
03152728718;0
01861627827;1
12088627167;0
49852158839;1
54998858321;0
03861087735;1
68380130757;0
11281021402;1
81421120012;0
45042195392;1
53240542199;0
57422320317;1
73257410232;0
45473034406;1
44450376430;0
11250644739;1
44351207916;0
40022244808;1
02402884042;0
83891727335;1
71889335732;0
59510894742;1
98907452154;0
76461577142;1
77451741662;0
07021306281;1
30161080722;0
40270757000;1
00004727507;0
19092825372;1
05287929231;0
37920813410;1
31070491238;0
23231965812;1
33528926112;0
04812744365;1
43461857204;0
77891814809;1
98911870874;0
17220265850;1
28210056572;0
81902022873;1
02728812093;0
70012327808;1
02870023187;0
28501293729;1
29085219732;0
38091907780;1
10087037989;0
34092227306;1
02074263392;0
40282496948;1
46882402499;0
89832931133;1
31398239138;0
14062167256;1
61206261574;0
07010711324;1
11707034021;0
65061575494;1
50167564945;0
60922514768;1
85466719202;0
58041860961;1
89686011405;0
39473026220;1
34629703220;0
92480370328;1
98278403320;0
99480785705;1
57979408850;0
57282010283;1
10228208357;0
38892314552;1
58232518349;0
52830699851;1
08829519536;0
48521347220;1
24285132074;0
51051490254;1
02051445915;0
44920881271;1
94741082281;0
41312277072;1
70317224127;0
35322513880;1
50233852183;0
50020533400;1
50330040025;0
01492825935;1
25410539289;0
40070189874;1
74041087089;0
17322823552;1
23827525132;0
25851612275;1
21221855765;0
31260569022;1
63206529102;0
94882078275;1
88742859702;0
80121062150;1
10016082215;0
60462823692;1
68062942632;0
83860910245;1
09635482810;0
93051559418;1
31549580159;0
62511601006;1
10105616602;0
45412813981;1
15344121889;0
51050343225;1
05240525313;0
48322490969;1
92492960348;0
09322627960;1
36260929072;0
84321967534;1
83347625194;0
59911927919;1
79919291519;0
30500722634;1
73420256003;0
15521173346;1
15531236417;0
82030356285;1
36052302858;0
95053040147;1
55170040934;0
19290915688;1
09198928651;0
39832123407;1
80349323127;0
30022715356;1
56307023215;0
73900253676;1
65702796033;0
22431100829;1
20193804122;0
98052154198;1
19281984505;0
42871719186;1
71617294818;0
34830396228;1
88226493330;0
81441165226;1
26284645111;0
03860190814;1
96801180340;0
64062742528;1
28546622407;0
75920620579;1
79207290556;0
28051960443;1
30564918204;0
28860291174;1
12487198620;0
43320201508;1
40303501228;0
92501825969;1
90265982159;0
23871407615;1
71503687142;0
25121879683;1
51937261288;0
82242738383;1
88322738423;0
38512943845;1
84215594383;0
62523009926;1
22962005693;0
58911079947;1
49701998175;0
31412090804;1
14080420139;0
41880707438;1
88708407431;0
95322895607;1
89096552327;0
09922134147;1
02934917214;0
41082105414;1
15028140144;0
03082375301;1
05017032383;0
12271715866;1
27125161867;0
58440482766;1
20858674464;0
91450392333;1
94953330123;0
69321150030;1
23019615030;0
59022340797;1
94900723725;0
07871234099;1
37099408172;0
64852270042;1
22074640528;0
80261308699;1
16980683209;0
88290784123;1
70188234289;0
35920839753;1
30395879352;0
16080363032;1
36061803302;0
25311483588;1
51128343858;0
99101193966;1
61193969091;0
47522614146;1
14175646242;0
29881277622;1
28728922167;0
33522255335;1
52352533325;0
81910515352;1
55591123810;0
76822793121;1
78692321712;0
45082913648;1
01439868254;0
78310633553;1
35153376830;0
31521189390;1
31290351981;0
70900422716;1
02129740760;0
26462223054;1
02462252643;0
22442559326;1
62244523925;0
56830678784;1
58874368670;0
96450406868;1
84096660845;0
74442674583;1
42464573847;0
79452014565;1
62557940541;0
66820969187;1
87908669261;0
91871860071;1
18781067190;0
11031923116;1
91301312161;0
71412176074;1
46174710721;0
65020301058;1
61005382050;0
79871890337;1
13709887973;0
56920488105;1
85402180956;0
20242897549;1
97025224984;0
62870618583;1
78602836518;0
29011444500;1
41295140400;0
93210103993;1
13919320390;0
42280599470;1
40207298954;0
52522184054;1
80255421524;0
14500743716;1
50101467473;0
52432579816;1
22395746185;0
63413060058;1
10536486300;0
38481600370;1
17483603008;0
57273003717;1
35703270771;0
75071000004;1
71050070004;0
61072256643;1
76503122664;0
83071584828;1
18274805388;0
42231910509;1
40293910215;0
97272658808;1
68975828720;0
71441065602;1
04216750146;0
51812978861;1
16987158128;0
65040471065;1
06450507641;0
22882465379;1
34788226529;0
29811659261;1
91219856621;0
95091040808;1
10589940080;0
68862725572;1
85762762582;0
53422065209;1
05069225243;0
02300593961;1
09192605303;0
50250736246;1
72053046562;0
35820316305;1
56381035230;0
08830242223;1
02234382820;0
78120844648;1
64881447802;0
98920169499;1
98649909912;0
43112365645;1
46153536214;0
22851206598;1
85826209512;0
28280233264;1
02884236223;0
10232618030;1
86022010313;0
66112309985;1
82639510169;0
63251531864;1
26516358431;0
85240106390;1
93010462085;0
94280556931;1
52310584996;0
56512401000;1
02011065045;0
56921793929;1
52997231996;0
85012107437;1
28053714710;0
50242302563;1
20425052633;0
58840649354;1
85946580434;0
21900219374;1
49391702021;0
40271861539;1
19870615342;0
60091571153;1
17309051165;0
70252919427;1
05472929217;0
04832653270;1
72083063425;0
02921112356;1
12012513296;0
52472605713;1
65272703145;0
73260851855;1
02358875615;0
31031142243;1
32431112403;0
74483018405;1
40480317458;0
35272092965;1
35522697902;0
14051743999;1
15341099974;0
35032930647;1
32049363750;0
34450629108;1
40403286195;0
38520988142;1
12838290584;0
76921851401;1
11618794025;0
65031777268;1
57082637716;0
60442750392;1
67495200234;0
85442816266;1
64168568422;0
93912190590;1
30290915991;0
64920442133;1
96133240442;0
53430455870;1
50754438530;0
60430470466;1
40006476634;0
70840682122;1
26824700821;0
37212870855;1
82537270518;0
25220673144;1
04137524262;0
78881338695;1
63857881893;0
31901687065;1
36789160015;0
73451883058;1
57338148508;0
00842441571;1
00847115424;0
67073000618;1
30100786760;0
11041922277;1
92472170211;0
18482512652;1
12682854521;0
74232929624;1
92249722634;0
41081197216;1
60897112411;0
08893070809;1
30007980889;0
47921309676;1
99674706123;0
52841461089;1
11842985460;0
56102335171;1
37165012135;0
14082838877;1
77218384088;0
22482574475;1
27285447524;0
61842088481;1
86182841048;0
63840584662;1
43046266858;0
89892997430;1
20949987839;0
94860402276;1
67822490406;0
53430233533;1
33330354325;0
19301870885;1
98501371880;0
69262252596;1
65622256992;0
86221932074;1
10492272386;0
78471228586;1
84872865172;0
51890689437;1
40578198693;0
98302906140;1
80246309091;0
23282024865;1
82824205632;0
33292420197;1
19392223740;0
76811560866;1
66118850667;0
70051707744;1
50740701774;0
60442083432;1
48630243240;0
55841551923;1
25515453189;0
22881496257;1
85861429272;0
95492768765;1
67869975425;0
40271604349;1
61404432790;0
33252918292;1
12983222593;0
29310180330;1
03982331010;0
74103077344;1
04137740347;0
65290948731;1
98310249576;0
89412626062;1
18406926622;0
11261084883;1
13868411208;0
37252706338;1
67250338237;0
44211173247;1
11173442742;0
05862079508;1
80075296085;0
17231294179;1
37921741921;0
18041226776;1
26708214761;0
31310435051;1
30034513511;0
94861405926;1
61945024896;0
08052061756;1
28576005016;0
88090911332;1
12190339808;0
56061850539;1
01805596635;0
17010337495;1
79471303501;0
55451214946;1
91565144245;0
51090388288;1
89832008581;0
95272267013;1
29561237720;0
99471156376;1
59394176671;0
39461092716;1
71613946920;0
21041219899;1
28921941910;0
45421779065;1
61047552497;0
55020376413;1
65073035421;0
28880949109;1
20949891880;0
52211460377;1
47213610752;0
84430981843;1
44388918304;0
55292572735;1
27955257325;0
88212765654;1
15247868652;0
06412603978;1
27043689016;0
89112664636;1
62198413666;0
55012139912;1
25119053912;0
01881320562;1
88220135160;0
70871687181;1
77188718106;0
69313015194;1
49163315901;0
28513037492;1
35790324182;0
20282192532;1
23920512228;0
43300868473;1
67383430480;0
79830162604;1
90603716842;0
99222017284;1
19722492208;0
77451208772;1
27177742058;0
07303164219;1
72336149001;0
55271742715;1
77215455271;0
59490638299;1
95942869903;0
32502400057;1
55200740302;0
32260227291;1
32926072122;0
33241174504;1
07344435211;0
66482745215;1
22451665478;0
54922824976;1
82745629942;0
58482669404;1
52406948468;0
02111745874;1
41177845012;0
28821388699;1
68828989231;0
04421226366;1
26342142066;0
80252786277;1
86772587022;0
89271647411;1
81972614714;0
50900983569;1
30085699950;0
89312966727;1
93261678297;0
14881678504;1
65708414881;0
87493079887;1
03488779987;0
33302526033;1
25033033362;0
36110759891;1
61989150713;0
40492084256;1
42400945682;0
66502762923;1
20266937652;0
17210265866;1
61856012762;0
12470386751;1
23548760711;0
36920464015;1
40390621564;0
26232057566;1
50262567326;0
39861506833;1
83653813690;0
08021335910;1
85131903020;0
36211385357;1
85723316531;0
14830441609;1
08113446490;0
86912190448;1
19198684420;0
45240471971;1
74974204511;0
72302867739;1
37789022637;0
86830954355;1
85596534038;0
26300868186;1
66238100886;0
59102468614;1
64104281965;0
44902731459;1
75449249031;0
82840839718;1
87889432018;0
12300748117;1
37817401201;0
38433169023;1
36303142389;0
38260601916;1
66063910821;0
20040241894;1
20402048941;0
20040241894;1
40924401280;0
76902475950;1
05479907562;0
80831965509;1
31809505698;0
53310493295;1
30991452533;0
26071618511;1
18215606171;0
68812683002;1
06286120883;0
84430943539;1
38454930394;0
00072931428;1
81402073209;0
37840333601;1
83136040337;0
97453153955;1
55754519339;0
29212864936;1
91423829662;0
02102602863;1
26281602030;0
73820438968;1
48738293680;0
53840731140;1
13443107508;0
45411113129;1
41421193151;0
67821378893;1
62178883397;0
01110229543;1
04351220911;0
41842100594;1
95411048024;0
08452046252;1
20582420465;0
60320551600;1
52000653106;0
64483069372;1
94863674302;0
12101610741;1
11171042016;0
77452861347;1
74846235177;0
41083187785;1
47180518738;0
05010279345;1
20455907103;0
45871745281;1
85744178152;0
29440985603;1
46349029058;0
98492653853;1
46853895239;0
79272044829;1
79249227840;0
19421564538;1
42183515496;0
50042701557;1
57507052410;0
08500930461;1
69410800035;0
50922095592;1
09505295292;0
98821289993;1
82921998893;0
47910724941;1
09911427744;0
88522736076;1
72682605873;0
47290203885;1
30870895224;0
26230458611;1
85643012261;0
05481091262;1
90411802562;0
68892067815;1
68089752816;0
81481128429;1
21218194884;0
34441257761;1
74447321165;0
28092989939;1
89929992308;0
11062782807;1
68017022187;0
87291793219;1
37992181729;0
66021110342;1
26100164312;0
55811502780;1
80555201187;0
70471461725;1
24651177074;0
49221684457;1
28449627145;0
62511691362;1
16211266953;0
02910602471;1
02017602194;0
65442545111;1
24641155154;0
35281549544;1
45554193248;0
84410264252;1
44842062251;0
26070843022;1
30087220426;0
60480536394;1
69304564308;0
71110768962;1
67116287109;0
41502886545;1
54048258156;0
94820749395;1
42973840599;0
80922794030;1
29004098273;0
70102433059;1
50234090371;0
78420824139;1
82304917824;0
74510783409;1
50713498740;0
99101138376;1
90733189116;0
36260627785;1
85267626730;0
34521036310;1
21334306051;0
10432551546;1
16445120355;0
92522842741;1
75982424221;0
25050706348;1
70563500284;0
04031525730;1
21504053037;0
37900734401;1
74093073014;0
05292259525;1
52525259920;0
97301330282;1
38203097132;0
19092864700;1
80247906901;0
49231889822;1
92419883822;0
85242649244;1
54492482624;0
73470820517;1
27814375700;0
55470927456;1
59747455206;0
71922443789;1
41778994223;0
19101968072;1
16090219781;0
75521643476;1
56351467472;0
27822006182;1
28267102028;0
38100259332;1
52083129330;0
34240867389;1
34692788034;0
72121550841;1
75121421805;0
65472725501;1
10752652754;0
98452859293;1
94982825593;0
60242636948;1
40432266968;0
69081507068;1
56680701089;0
54261477710;1
24160745177;0
78461635798;1
84791636857;0
45211855683;1
14515586382;0
49280671540;1
69870210454;0
51102496912;1
92451126190;0
45321901340;1
30940145231;0
65410868530;1
63085564108;0
61812472319;1
12781429136;0
52210915120;1
91201210255;0
41461247263;1
12344461276;0
54922464437;1
43444679522;0
42072353899;1
53049822739;0
93282798114;1
32821984719;0
45471569773;1
73756454197;0
31481301739;1
48139313710;0
44470486629;1
47468429064;0
02512857723;1
78125752320;0
26450411535;1
46545151203;0
55241813872;1
82517138542;0
03442370175;1
77143204035;0
85301589249;1
82539059184;0
17491297426;1
27129476914;0
18502445492;1
14442505892;0
76820709689;1
92080766789;0
12812863256;1
25126128638;0
95072667930;1
02706996735;0
85061893978;1
15739888690;0
95911503759;1
95517019539;0
05882694626;1
92528846660;0
10030463216;1
64230600311;0
71901705703;1
13015709707;0
71490421686;1
62146890714;0
58511527875;1
85811775525;0
99281430462;1
94823061492;0
59092517291;1
29051992157;0
45070261643;1
20536710644;0
18841033356;1
83314531608;0
05411520626;1
06216154052;0
30280748376;1
80204367837;0
50862450587;1
00565852784;0
04071704380;1
74100870304;0
62210546817;1
06262184157;0
25482334074;1
82274304354;0
12902973890;1
99272190038;0
17032420874;1
03424870172;0
12890724852;1
40285829712;0
54512990847;1
57140942598;0
99300997338;1
97309309983;0
64112327657;1
61637272145;0
63262824445;1
56248246423;0
24831623959;1
52399412638;0
10021335043;1
05323103014;0
20060481021;1
12400061280;0
35903080352;1
33509023580;0
45110427822;1
21527021484;0
38232730763;1
33062738327;0
97870732469;1
72697348709;0
28250419647;1
97261504284;0
91502700406;1
70009625140;0
97511089749;1
05417189799;0
56031783265;1
76533652810;0
14311001878;1
18131041870;0
64021037061;1
16120006437;0
69091186729;1
20799166918;0
17881083419;1
81113804789;0
28501428444;1
45412848204;0
04480897367;1
60734980748;0
57921322360;1
29326015273;0
49061021179;1
29604901171;0
17232588422;1
22487522318;0
67492575690;1
64592970657;0
36272527053;1
67072233255;0
84912426969;1
49862929461;0
39102245507;1
57300259142;0
65852348625;1
56346258582;0
80320508631;1
23508103068;0
76820546592;1
20759654682;0
54521406133;1
41535146203;0
86890538733;1
53383078698;0
99811210203;1
23201981910;0
93911859474;1
15714999438;0
75060293824;1
29274038560;0
79452036419;1
06149795234;0
82822879433;1
88398247232;0
83881495738;1
49158378883;0
77252787131;1
17273527817;0
39441989841;1
89948431149;0
60431825906;1
45002983166;0
34081440217;1
74210810434;0
00450639250;1
54030006259;0
74871280597;1
57871874920;0
62061755385;1
63655751028;0
02472349157;1
74349212507;0
41871171804;1
01418417871;0
51892709469;1
59987196240;0
39911003338;1
83103909331;0
01842772128;1
78118242207;0
59222441326;1
64522423219;0
14280798371;1
91248077138;0
96892418164;1
81969484621;0
36831059740;1
14308695730;0
91471316310;1
36410371911;0
15503009456;1
34550109605;0
30442544248;1
23244448540;0
04892717909;1
09728994170;0
93020999379;1
99073039929;0
46030832008;1
03034060288;0
01451738504;1
47418105503;0
03211608960;1
10661083209;0
74112715680;1
17117645082;0
46121243780;1
32812046471;0
75232498886;1
73885469822;0
83302013327;1
03220338173;0
00110433769;1
06030739411;0
61912794700;1
79117429060;0
03111860930;1
13100916830;0
40881821574;1
50817188244;0
53062677086;1
66230785670;0
60212717978;1
81772961270;0
29440535020;1
20240305594;0
42511023707;1
03471212507;0
55521289218;1
59128528152;0
41431112191;1
24191413111;0
92211169104;1
14601191922;0
48032936360;1
30963864302;0
64080447342;1
74644420380;0
41910291287;1
07829912411;0
98833041509;1
00935438198;0
40121033514;1
15144310203;0
58071211210;1
11508201172;0
43090847308;1
89408030743;0
35412054095;1
05452940513;0
95072743029;1
95273402907;0
66811998190;1
09886619119;0
46312885636;1
48253616836;0
77072310988;1
29781030778;0
38111616182;1
12818111663;0
51051435343;1
53405311435;0
55042342779;1
53722474950;0
74851601088;1
86817450081;0
89481882327;1
83842881927;0
87471432848;1
84488134772;0
09011176045;1
10496010571;0
71240236177;1
11746277230;0
14890165475;1
95418670154;0
43891405651;1
95461014583;0
01212370394;1
31917020243;0
04860735711;1
37811045076;0
90241193205;1
43001291925;0
96103014482;1
49018632410;0
31470108435;1
48037035411;0
45021477695;1
42179655074;0
12512503784;1
83215415702;0
94892445913;1
44294813959;0
04262841137;1
20414368712;0
64211781835;1
23881746511;0
90062871942;1
97260082941;0
78280326006;1
02830260876;0
92090825117;1
10215927980;0
72222786507;1
22277650827;0
20483138085;1
88045013328;0
27461600624;1
62076042641;0
05492851358;1
25391508584;0
97521711160;1
61112570917;0
63482450808;1
84400256838;0
02500716519;1
20196170055;0
35071903493;1
33097951340;0
72283167994;1
96431298772;0
31032412381;1
82113021334;0
17111464650;1
01146146715;0
87253184400;1
85441300782;0
27880961094;1
12708046989;0
67321687495;1
16435728976;0
76471943452;1
47469354721;0
05082122341;1
45230281120;0
00811860053;1
61301805800;0
35060996059;1
90695596003;0
76022275487;1
22757487206;0
59812919891;1
85812919199;0
51071186296;1
17068521916;0
38032174730;1
21803307473;0
58492671356;1
65786934512;0
96892923105;1
90286391952;0
65470270553;1
55270075346;0
42460522506;1
66205250424;0
62222675651;1
26165226572;0
36261724184;1
34726411682;0
52861538154;1
25151685438;0
71420143242;1
22112474340;0
86261274868;1
78642182866;0
62091057053;1
35700091562;0
24022019602;1
02200429261;0
58430408224;1
44028240853;0
86821683404;1
84203868641;0
45222178560;1
87504526122;0
74271541094;1
12547490741;0
71282648035;1
46125038728;0
53322713765;1
71353322756;0
40511462887;1
40264518187;0
37260512701;1
01670272513;0
93900487138;1
78940330981;0
99840111928;1
24189990181;0
78272190691;1
28971126790;0
62311829138;1
81182123963;0
76822769098;1
28267098796;0
59810335497;1
95345073819;0
01222846236;1
48621220362;0
42431109406;1
04311204946;0
00112311212;1
11012022113;0
47450216159;1
12579445610;0
78070711535;1
07151073587;0
28231501886;1
08231125688;0
00701825830;1
35108007028;0
76422322761;1
42672722631;0
62891959816;1
59861198629;0
58461785372;1
55278736841;0
16812820358;1
85061882312;0
03841837970;1
08130784379;0
01250147202;1
25114720200;0
22050955659;1
29295550560;0
62240274120;1
12724260204;0
09061588173;1
79083058116;0
10813086063;1
18360163080;0
23522809986;1
92852398062;0
40822883324;1
28338822404;0
99520163122;1
21122099653;0
15921488835;1
45183982185;0
39042977942;1
20842760957;1
25702608794;0
75412939758;1
14298935757;0
20111383511;1
52118101331;0
89021735474;1
24473917580;0
91312868831;1
89638132811;0
05270598787;1
07987750582;0
76470631648;1
76670318644;0
88240739029;1
90347922088;0
55210267549;1
25155760249;0
24851024097;1
52720414908;0
53022005162;1
15060203225;0
36301777493;1
37730734169;0
39892519299;1
29198999352;0
22892715871;1
72528187129;0
49921098057;1
57891909042;0
67472692162;1
62791726624;0
64850568606;1
66586640058;0
99922249891;1
22991999842;0
61081374240;1
21013764048;0
82052864380;1
80253628840;0
42281759686;1
69612487582;0
00890327540;1
28407395000;0
85900172769;1
97092186705;0
99842692117;1
21994289176;0
48500537305;1
54500353087;0
66832218716;1
27368162168;0
76071183616;1
61630171687;0
58820494037;1
04387940258;0
89471421473;1
84143277491;0
11071449117;1
11719407411;0
94900533232;1
43230935209;0
20872647596;1
67594072826;0
86292939831;1
23919988236;0
36461464730;1
63166347044;0
23850984085;1
50853290884;0
40092766242;1
04240966272;0
97211540423;1
20471159324;0
19260422529;1
22614202959;0
03420340206;1
63000443220;0
51220535962;1
92302512655;0
89080519253;1
89203951580;0
64880310923;1
48613298003;0
85810612597;1
27180681559;0
48251720830;1
12428080753;0
59892931002;1
90509382291;0
72312089619;1
73982102169;0
02491637217;1
32406771219;0
46072592144;1
64245214097;0
47273024531;1
73032474215;0
97232312256;1
92212573236;0
55460391120;1
10901545632;0
04070928491;1
90248049017;0
02921311861;1
90168132121;0
99920226191;1
96199229201;0
97111356777;1
19357771167;0
97862474360;1
09426773648;0
63870760379;1
70386609377;0
25220195154;1
45222510951;0
15841668771;1
78817465611;0
43871713545;1
53438417175;0
67060419702;1
06906472170;0
60920973918;1
30297609918;0
27901641817;1
01791418762;0
47042963919;1
42799946130;0
45421853800;1
84581350402;0
88812727737;1
87732781287;0
94081975845;1
49950887145;0
71231852124;1
14825271123;0
65220406650;1
65600226504;0
77881671649;1
76714167988;0
46251321310;1
22161015334;0
46041835117;1
74536401181;0
51512428978;1
74298215518;0
96092362179;1
39026219697;0
89040108707;1
14790808007;0
95820329640;1
60324990285;0
09070284088;1
02489870008;0
20311534371;1
13150174332;0
99250999646;1
04969629599;0
